~Version	Information	Section															
	VERS.	3.0	:														
	WRAP.	NO	:														
	DLM	.	Comma	:													
	MERG.	YES	:Data	merged	using	LAS	tools	(www.logtechcan.com)									
~Well	Information	Section															
#MNEM.UNIT	VALUE/NAME	DESCRIPTION															
#----.----	----------------------------------	--------------------															
	STRT.M	1720.4000	:														
	STOP.M	2382.8000	:														
	STEP.M	0.2000	:														
	NULL.	-999.2500	:														
	COMP.	:															
	WELL.	1551	:														
	FLD	.	:														
	LOC	.	:														
	SRVC.	:															
	DATE.	Sep	21/2016	:													
	CTRY.	:															
	PROV.	:															
	UWI	.	:														
	LIC	.	:														
	LATI.	:															
	LONG.	:															
	GDAT.	NAD83	:														
~Curve	Information	Section															
#MNEM	.UNIT	API	CODE	CURVE	DESCRIPTION												
#----	.----	LG--CV-CL--M	-------------------------														
	1930.0000	29.6474	23.3372	1763.7721													
	1930.2000	33.3423	26.5120	1763.9611													
	1930.4000	36.4490	26.2831	1764.1500													
	1930.6000	39.2879	25.1504	1764.3390													
	1930.8000	41.7052	23.5702	1764.5279													
	1931.0000	43.5990	21.3409	1764.7169													
	1931.2000	44.9580	18.6103	1764.9059													
	1931.4000	45.7967	15.9335	1765.0948													
	1931.6000	46.0917	13.9045	1765.2837													
	1931.8000	45.7877	дек.00	1765.4727													
	1932.0000	44.8628	дек.66	1765.6616													
	1932.2000	43.4051	13.0486	1765.8506													
	1932.4000	41.6417	13.6953	1766.0396													
	1932.6000	39.8856	14.3662	1766.2285													
	1932.8000	38.4110	15.0013	1766.4175													
	1933.0000	37.3287	15.6373	1766.6064													
	1933.2000	36.5559	16.3171	1766.7954													
	1933.4000	36.0134	17.0374	1766.9844													
	1933.6000	35.9954	17.7743	1767.1733													
	1933.8000	36.0973	18.4763	1767.3623													
	1934.0000	35.6191	18.9262	1767.5512													
	1934.2000	35.9256	18.9554	1767.7401													
	1934.4000	36.4674	18.5887	1767.9291													
	1934.6000	36.9066	17.9436	1768.1181													
	1934.8000	37.2286	17.1390	1768.3070													
	1935.0000	37.5177	16.2552	1768.4960													
	1935.2000	37.8162	15.3336	1768.6849													
	1935.4000	38.1088	14.3914	1768.8739													
	1935.6000	38.3595	13.4496	1769.0629													
	1935.8000	38.5530	дек.99	1769.2518													
	1936.0000	38.7257	ноя.89	1769.4408													
	1936.2000	38.9708	ноя.17	1769.6297													
	1936.4000	39.3836	окт.30	1769.8187													
	1936.6000	39.9148	окт.81	1770.0076													
	1936.8000	40.1970	сен.81	1770.1965													
	1937.0000	39.5920	сен.64	1770.3855													
	1937.2000	37.8262	авг.02	1770.5745													
	1937.4000	35.6576	авг.30	1770.7634													
	1937.6000	36.1223	8.0542	1770.9524													
	1937.8000	36.1675	сен.16	1771.1413													
	1938.0000	35.9337	ноя.20	1771.3303													
	1938.2000	35.6902	13.0496	1771.5192													
	1938.4000	35.4928	13.3398	1771.7082													
	1938.6000	35.3345	дек.39	1771.8972													
	1938.8000	35.2954	11.1389	1772.0861													
	1939.0000	35.5445	сен.90	1772.2751													
	1939.2000	36.2226	сен.86	1772.4640													
	1939.4000	37.3114	10.1277	1772.6529													
	1939.6000	38.5829	ноя.61	1772.8419													
	1939.8000	39.6536	дек.26	1773.0308													
	1940.0000	40.1106	13.6749	1773.2198													
	1940.2000	39.6407	13.1118	1773.4088													
	1940.4000	38.1331	окт.05	1773.5977													
	1940.6000	35.7746	июл.15	1773.7867													
	1940.8000	33.3447	мар.37	1773.9756													
	1941.0000	34.2948	май.65	1774.1646													
	1941.2000	35.9382	июл.60	1774.3536													
	1941.4000	36.4171	окт.22	1774.5425													
	1941.6000	35.8477	дек.43	1774.7315													
	1941.8000	34.8054	14.6843	1774.9204													
	1942.0000	33.8014	15.5676	1775.1093													
	1942.2000	33.1217	15.6829	1775.2983													
	1942.4000	32.8599	15.1844	1775.4872													
	1942.6000	32.9941	14.2063	1775.6762													
	1942.8000	33.4436	дек.07	1775.8651													
	1943.0000	34.1018	11.1611	1776.0541													
	1943.2000	34.8518	сен.37	1776.2431													
	1943.4000	35.5602	июл.27	1776.4321													
	1943.6000	36.0418	май.37	1776.6210													
	1943.8000	36.0291	апр.94	1776.8100													
	1944.0000	35.2537	апр.65	1776.9989													
	1944.2000	33.7562	5.1355	1777.1879													
	1944.4000	32.4565	6.1289	1777.3768													
	1944.6000	34.2398	июн.64	1777.5658													
	1944.8000	36.8877	май.13	1777.7547													
	1945.0000	38.3831	апр.63	1777.9437													
	1945.2000	38.6158	3.0140	1778.1326													
	1945.4000	37.8294	2.0275	1778.3216													
	1945.6000	36.4776	янв.76	1778.5105													
	1945.8000	35.0851	янв.01	1778.6995													
	1946.0000	34.0929	янв.87	1778.8885													
	1946.2000	33.7439	2.0106	1779.0774													
	1946.4000	34.0507	фев.88	1779.2664													
	1946.6000	34.8418	фев.86	1779.4553													
	1946.8000	35.8542	фев.65	1779.6443													
	1947.0000	36.8200	янв.06	1779.8332													
	1947.2000	37.5055	янв.85	1780.0221													
	1947.4000	37.7001	0.9438	1780.2111													
	1947.6000	37.2172	1.0108	1780.4001													
	1947.8000	35.9994	янв.86	1780.5890													
	1948.0000	34.3576	апр.77	1780.7780													
	1948.2000	33.2199	8.0635	1780.9669													
	1948.4000	33.0596	дек.27	1781.1559													
	1948.6000	32.7748	18.0742	1781.3449													
	1948.8000	32.8576	22.4186	1781.5338													
	1949.0000	33.4872	24.5251	1781.7228													
	1949.2000	34.5757	24.3255	1781.9117													
	1949.4000	35.8172	22.3022	1782.1007													
	1949.6000	36.8260	19.3653	1782.2896													
	1949.8000	37.3008	16.6543	1782.4785													
	1950.0000	37.1240	15.2145	1782.6675													
	1950.2000	36.3702	15.6511	1782.8564													
	1950.4000	35.2516	17.9066	1783.0454													
	1950.6000	34.0472	21.2651	1783.2343													
	1950.8000	33.0390	24.5790	1783.4233													
	1951.0000	32.4521	26.6367	1783.6123													
	1951.2000	32.3902	26.5806	1783.8013													
	1951.4000	32.7467	24.4280	1783.9902													
	1951.6000	33.0710	21.8423	1784.1792													
	1951.8000	32.2864	22.8376	1784.3681													
	1952.0000	33.0077	22.8073	1784.5571													
	1952.2000	32.8267	23.1146	1784.7460													
	1952.4000	32.8848	23.5248	1784.9350													
	1952.6000	33.4315	24.0964	1785.1239													
	1952.8000	34.2822	24.9018	1785.3128													
	1953.0000	35.1481	25.8702	1785.5018													
	1953.2000	35.8249	26.8009	1785.6907													
	1953.4000	36.2519	27.4569	1785.8797													
	1953.6000	36.4742	27.6535	1786.0687													
	1953.8000	36.5665	27.3067	1786.2577													
	1954.0000	36.5701	26.4412	1786.4466													
	1954.2000	36.4726	25.1649	1786.6356													
	1954.4000	36.2355	23.6174	1786.8245													
	1954.6000	35.8514	21.8976	1787.0135													
	1954.8000	35.3953	20.0136	1787.2024													
	1955.0000	35.0579	17.9918	1787.3914													
	1955.2000	35.2886	16.2902	1787.5803													
	1955.4000	37.7587	16.4314	1787.7693													
	1955.6000	35.5980	18.7638	1787.9582													
	1955.8000	35.3294	21.1456	1788.1472													
	1956.0000	35.5547	23.0938	1788.3362													
	1956.2000	35.8641	24.0861	1788.5251													
	1956.4000	36.1026	24.0004	1788.7141													
	1956.6000	36.2063	23.1058	1788.9030													
	1956.8000	36.1660	21.8617	1789.0920													
	1957.0000	36.0075	20.7113	1789.2809													
	1957.2000	35.7817	19.9441	1789.4699													
	1957.4000	35.5582	19.6408	1789.6588													
	1957.6000	35.4159	19.6943	1789.8478													
	1957.8000	35.4291	19.8895	1790.0367													
	1958.0000	35.6548	20.0180	1790.2256													
	1958.2000	36.1091	19.9985	1790.4146													
	1958.4000	36.6982	19.9720	1790.6036													
	1958.6000	37.0790	20.3287	1790.7926													
	1958.8000	36.5299	21.5724	1790.9815													
	1959.0000	34.1464	23.8227	1791.1705													
	1959.2000	35.8082	25.2040	1791.3594													
	1959.4000	35.4350	24.2187	1791.5484													
	1959.6000	34.9742	22.0569	1791.7373													
	1959.8000	35.1869	19.5183	1791.9263													
	1960.0000	36.2420	17.1061	1792.1152													
	1960.2000	37.9313	15.0705	1792.3042													
	1960.4000	39.8408	13.4638	1792.4932													
	1960.6000	41.5286	дек.26	1792.6822													
	1960.8000	42.6664	ноя.88	1792.8715													
	1961.0000	43.1124	окт.59	1793.0610													
	1961.2000	42.9132	сен.03	1793.2505													
	1961.4000	42.2374	сен.60	1793.4401													
	1961.6000	41.2785	сен.80	1793.6300													
	1961.8000	40.1725	сен.35	1793.8199													
	1962.0000	38.9574	сен.02	1794.0093													
	1962.2000	37.6134	сен.60	1794.1980													
	1962.4000	36.1926	сен.17	1794.3853													
	1962.6000	35.0000	10.1640	1794.5700													
	1962.8000	36.7454	авг.55	1794.7600													
	1963.0000	36.6012	июл.90	1794.9500													
	1963.2000	35.5924	8.1416	1795.1400													
	1963.4000	34.5043	сен.20	1795.3300													
	1963.6000	33.6842	окт.20	1795.5200													
	1963.8000	33.1356	дек.64	1795.7096													
	1964.0000	32.7146	14.1217	1795.8989													
	1964.2000	32.2871	15.3624	1796.0878													
	1964.4000	31.7879	16.1639	1796.2766													
	1964.6000	31.2142	16.5177	1796.4653													
	1964.8000	30.5999	16.4580	1796.6540													
	1965.0000	30.0025	16.0317	1796.8430													
	1965.2000	29.5031	15.2963	1797.0321													
	1965.4000	29.1969	14.3391	1797.2213													
	1965.6000	29.1627	13.2849	1797.4107													
	1965.8000	29.4265	дек.32	1797.6003													
	1966.0000	29.9792	ноя.21	1797.7900													
	1966.2000	30.9381	ноя.20	1797.9800													
	1966.4000	33.0000	ноя.00	1798.1700													
	1966.6000	31.1549	дек.78	1798.3600													
	1966.8000	29.8182	ноя.33	1798.5496													
	1967.0000	29.0587	ноя.18	1798.7387													
	1967.2000	28.6667	ноя.29	1798.9275													
	1967.4000	28.4333	13.2524	1799.1159													
	1967.6000	28.2769	15.8189	1799.3041													
	1967.8000	28.2539	19.2337	1799.4924													
	1968.0000	28.4796	23.0838	1799.6807													
	1968.2000	29.0146	26.9035	1799.8694													
	1968.4000	29.7818	30.2673	1800.0586													
	1968.6000	30.5705	32.8716	1800.2482													
	1968.8000	31.1354	34.5798	1800.4380													
	1969.0000	31.3303	35.4177	1800.6275													
	1969.2000	31.1918	35.5250	1800.8167													
	1969.4000	30.9382	35.0892	1801.0054													
	1969.6000	30.8834	34.3157	1801.1938													
	1969.8000	31.0904	33.4911	1801.3818													
	1970.0000	30.0000	33.2280	1801.5700													
	1970.2000	30.4192	33.5553	1801.7573													
	1970.4000	29.9874	33.8708	1801.9476													
	1970.6000	29.5410	34.0082	1802.1385													
	1970.8000	29.3180	34.1377	1802.3284													
	1971.0000	29.3628	34.4217	1802.5173													
	1971.2000	29.6110	34.8331	1802.7053													
	1971.4000	29.9174	35.2081	1802.8930													
	1971.6000	30.1162	35.3420	1803.0809													
	1971.8000	30.0935	35.0690	1803.2693													
	1972.0000	29.8348	34.3305	1803.4583													
	1972.2000	29.4280	33.2303	1803.6478													
	1972.4000	29.0208	32.0382	1803.8375													
	1972.6000	28.7649	31.1147	1804.0274													
	1972.8000	28.7681	30.7621	1804.2175													
	1973.0000	29.0370	31.0745	1804.4071													
	1973.2000	29.3945	31.9076	1804.5962													
	1973.4000	29.4645	32.9865	1804.7852													
	1973.6000	29.1051	33.9813	1804.9761													
	1973.8000	30.3313	34.9112	1805.1627													
	1974.0000	29.7375	34.5257	1805.3530													
	1974.2000	29.2352	34.5458	1805.5444													
	1974.4000	28.3811	34.5684	1805.7354													
	1974.6000	27.5457	34.3721	1805.9253													
	1974.8000	26.9941	34.0544	1806.1145													
	1975.0000	26.7303	33.7944	1806.3032													
	1975.2000	26.6793	33.7086	1806.4916													
	1975.4000	26.7719	33.8083	1806.6799													
	1975.6000	26.9315	34.0084	1806.8683													
	1975.8000	27.0618	34.1572	1807.0567													
	1976.0000	27.0826	34.0775	1807.2452													
	1976.2000	26.9894	33.6131	1807.4339													
	1976.4000	26.8794	32.6991	1807.6228													
	1976.6000	26.9092	31.4811	1807.8118													
	1976.8000	27.2142	30.4557	1808.0007													
	1977.0000	27.8353	30.4638	1808.1900													
	1977.2000	28.4693	32.0668	1808.3800													
	1977.4000	27.0000	33.7520	1808.5700													
	1977.6000	28.0086	34.1916	1808.7582													
	1977.8000	28.0942	34.4779	1808.9462													
	1978.0000	28.2813	33.8708	1809.1344													
	1978.2000	28.5813	32.9196	1809.3229													
	1978.4000	28.8919	32.3015	1809.5117													
	1978.6000	29.1631	32.3291	1809.7009													
	1978.8000	29.3864	32.9075	1809.8904													
	1979.0000	29.5698	33.6936	1810.0799													
	1979.2000	29.7114	34.2938	1810.2690													
	1979.4000	29.7863	34.4105	1810.4570													
	1979.6000	29.7839	33.9137	1810.6428													
	1979.8000	29.7834	32.8416	1810.8255													
	1980.0000	29.9991	31.3681	1811.0047													
	1980.2000	30.7850	29.8128	1811.1812													
	1980.4000	32.9969	29.2505	1811.3625													
	1980.6000	33.4972	29.3785	1811.5695													
	1980.8000	33.9550	29.8862	1811.8703													
	1981.0000	34.0000	30.4560	1812.1700													
	1981.2000	34.5006	32.6940	1812.3788													
	1981.4000	38.0000	34.8100	1812.5700													
	1981.6000	35.8345	33.5740	1812.7377													
	1981.8000	34.2776	32.2831	1812.9080													
	1982.0000	33.3171	30.7826	1813.0816													
	1982.2000	32.8838	28.8866	1813.2591													
	1982.4000	32.7782	26.3930	1813.4411													
	1982.6000	32.5947	23.1469	1813.6271													
	1982.8000	31.7758	19.1618	1813.8158													
	1983.0000	29.9670	14.7315	1814.0056													
	1983.2000	27.5168	окт.00	1814.1945													
	1983.4000	25.5968	июн.17	1814.3820													
	1983.6000	26.0000	апр.40	1814.5700													
	1983.8000	26.4799	июл.81	1814.7600													
	1984.0000	28.7445	окт.08	1814.9496													
	1984.2000	30.4549	15.2086	1815.1382													
	1984.4000	31.5004	20.2947	1815.3261													
	1984.6000	32.1406	24.5706	1815.5135													
	1984.8000	32.5104	27.0140	1815.7009													
	1985.0000	32.6485	27.5399	1815.8884													
	1985.2000	32.6015	26.8468	1816.0763													
	1985.4000	32.4679	25.9360	1816.2645													
	1985.6000	32.3715	25.5891	1816.4529													
	1985.8000	32.3998	25.9999	1816.6416													
	1986.0000	32.5492	26.6495	1816.8307													
	1986.2000	32.7053	26.5124	1817.0202													
	1986.4000	32.6895	24.6885	1817.2100													
	1986.6000	32.3896	21.2960	1817.4000													
	1986.8000	31.8833	17.8035	1817.5900													
	1987.0000	31.4560	15.9699	1817.7800													
	1987.2000	33.0000	18.0300	1817.9700													
	1987.4000	34.3188	23.1265	1818.1600													
	1987.6000	33.9116	25.8444	1818.3496													
	1987.8000	33.9973	27.5529	1818.5385													
	1988.0000	34.0930	29.6160	1818.7264													
	1988.2000	34.0599	31.4786	1818.9142													
	1988.4000	33.9153	31.9928	1819.1023													
	1988.6000	33.6313	30.5194	1819.2910													
	1988.8000	33.1675	27.3206	1819.4801													
	1989.0000	32.5251	23.3283	1819.6694													
	1989.2000	31.7277	19.5490	1819.8586													
	1989.4000	30.7920	16.5336	1820.0478													
	1989.6000	29.7882	14.2884	1820.2372													
	1989.8000	28.9554	дек.19	1820.4267													
	1990.0000	28.6944	ноя.20	1820.6160													
	1990.2000	29.2947	дек.62	1820.8050													
	1990.4000	30.5197	14.8040	1820.9937													
	1990.6000	31.3792	19.5977	1821.1817													
	1990.8000	30.0000	25.3400	1821.3700													
	1991.0000	31.4156	18.0628	1821.5600													
	1991.2000	33.4182	18.8458	1821.7500													
	1991.4000	34.7207	20.9355	1821.9393													
	1991.6000	34.6556	22.7180	1822.1282													
	1991.8000	33.7479	24.3078	1822.3165													
	1992.0000	32.7652	25.6367	1822.5046													
	1992.2000	32.1326	26.3560	1822.6924													
	1992.4000	31.8876	26.2663	1822.8795													
	1992.6000	31.8843	25.5416	1823.0662													
	1992.8000	31.9890	24.6270	1823.2527													
	1993.0000	32.1600	24.0075	1823.4396													
	1993.2000	32.4201	24.0376	1823.6271													
	1993.4000	32.7625	24.9067	1823.8150													
	1993.6000	33.0540	26.7018	1824.0028													
	1993.8000	33.0339	29.3649	1824.1909													
	1994.0000	32.4754	32.3378	1824.3802													
	1994.2000	31.0000	34.9260	1824.5700													
	1994.4000	32.4831	36.9120	1824.7587													
	1994.6000	33.7155	35.9013	1824.9471													
	1994.8000	35.1216	33.3865	1825.1369													
	1995.0000	36.3453	30.8502	1825.3271													
	1995.2000	37.1913	28.8900	1825.5173													
	1995.4000	37.6641	27.5315	1825.7076													
	1995.6000	37.8670	26.6422	1825.8976													
	1995.8000	37.9109	26.0885	1826.0870													
	1996.0000	37.8350	25.7775	1826.2756													
	1996.2000	37.6079	25.6845	1826.4638													
	1996.4000	37.2247	25.8452	1826.6522													
	1996.6000	36.7992	26.3104	1826.8410													
	1996.8000	36.5335	27.0978	1827.0303													
	1997.0000	36.5565	28.1636	1827.2200													
	1997.2000	36.7941	29.3407	1827.4100													
	1997.4000	37.0759	30.2094	1827.6000													
	1997.6000	37.4216	30.1676	1827.7895													
	1997.8000	38.0427	29.2372	1827.9777													
	1998.0000	37.4912	28.8667	1828.1623													
	1998.2000	37.5247	26.5326	1828.3505													
	1998.4000	37.7607	24.6877	1828.5400													
	1998.6000	38.1052	23.5525	1828.7300													
	1998.8000	38.3879	22.5874	1828.9200													
	1999.0000	38.6630	21.4083	1829.1100													
	1999.2000	39.0891	19.9955	1829.2999													
	1999.4000	39.6994	18.5793	1829.4896													
	1999.6000	40.3500	17.4665	1829.6789													
	1999.8000	40.8481	16.8977	1829.8676													
	2000.0000	41.0953	16.9834	1830.0558													
	2000.2000	41.1178	17.7312	1830.2439													
	2000.4000	40.9787	19.1200	1830.4321													
	2000.6000	40.6381	21.1571	1830.6209													
	2000.8000	39.8379	23.8715	1830.8102													
	2001.0000	38.1232	27.2791	1831.0000													
	2001.2000	35.2530	31.3982	1831.1900													
	2001.4000	32.3460	36.0926	1831.3800													
	2001.6000	33.0000	39.4440	1831.5700													
	2001.8000	32.1083	37.2482	1831.7576													
	2002.0000	32.1796	34.4779	1831.9435													
	2002.2000	32.2207	31.8615	1832.1303													
	2002.4000	32.2010	29.8731	1832.3187													
	2002.6000	32.2016	28.7984	1832.5083													
	2002.8000	32.2707	28.6724	1832.6985													
	2003.0000	32.4376	29.2846	1832.8883													
	2003.2000	32.7259	30.2592	1833.0774													
	2003.4000	33.1498	31.1528	1833.2659													
	2003.6000	33.7185	31.5367	1833.4542													
	2003.8000	34.4549	31.0920	1833.6428													
	2004.0000	35.3963	29.7298	1833.8324													
	2004.2000	36.5386	27.7036	1834.0228													
	2004.4000	37.7611	25.6134	1834.2135													
	2004.6000	38.8710	24.2568	1834.4040													
	2004.8000	39.8123	24.3689	1834.5935													
	2005.0000	40.6108	26.1117	1834.7815													
	2005.2000	40.0000	27.9040	1834.9700													
	2005.4000	38.7666	28.7526	1835.1600													
	2005.6000	37.4035	28.4574	1835.3500													
	2005.8000	36.5496	27.0731	1835.5400													
	2006.0000	36.2323	25.1917	1835.7298													
	2006.2000	36.2154	23.1642	1835.9194													
	2006.4000	36.1922	21.0816	1836.1088													
	2006.6000	35.8223	19.0378	1836.2982													
	2006.8000	34.8341	17.2523	1836.4878													
	2007.0000	33.1752	15.9884	1836.6775													
	2007.2000	31.1142	15.4087	1836.8671													
	2007.4000	29.2074	15.4899	1837.0565													
	2007.6000	28.1008	16.0330	1837.2455													
	2007.8000	28.2109	16.7455	1837.4342													
	2008.0000	29.4055	17.3846	1837.6226													
	2008.2000	30.8939	17.9647	1837.8113													
	2008.4000	31.5529	18.9551	1838.0003													
	2008.6000	30.7362	21.1496	1838.1900													
	2008.8000	28.9111	24.7084	1838.3800													
	2009.0000	28.0000	28.3680	1838.5700													
	2009.2000	28.7565	27.0444	1838.7578													
	2009.4000	30.0922	27.4364	1838.9442													
	2009.6000	31.0907	27.4929	1839.1318													
	2009.8000	31.6891	27.2082	1839.3206													
	2010.0000	31.9679	26.8576	1839.5101													
	2010.2000	31.9680	26.4713	1839.7000													
	2010.4000	31.7491	25.8619	1839.8899													
	2010.6000	31.4572	24.8616	1840.0796													
	2010.8000	31.2866	23.4957	1840.2692													
	2011.0000	31.3783	21.9720	1840.4586													
	2011.2000	31.7515	20.5279	1840.6478													
	2011.4000	32.3267	19.2732	1840.8370													
	2011.6000	33.0100	18.1569	1841.0260													
	2011.8000	33.7427	17.0646	1841.2147													
	2012.0000	34.3905	15.9209	1841.4028													
	2012.2000	34.4226	14.5706	1841.5909													
	2012.4000	32.6182	дек.76	1841.7802													
	2012.6000	29.0000	июл.80	1841.9700													
	2012.8000	28.4953	июл.49	1842.1574													
	2013.0000	28.7096	июл.03	1842.3445													
	2013.2000	29.1966	8.0522	1842.5329													
	2013.4000	29.6514	авг.10	1842.7208													
	2013.6000	29.8057	сен.65	1842.9080													
	2013.8000	29.5363	сен.27	1843.0954													
	2014.0000	28.9269	10.1808	1843.2836													
	2014.2000	28.2067	окт.21	1843.4732													
	2014.4000	27.6107	окт.25	1843.6640													
	2014.6000	27.2596	ноя.05	1843.8555													
	2014.8000	27.1371	ноя.07	1844.0469													
	2015.0000	27.1406	окт.75	1844.2376													
	2015.2000	27.1405	сен.73	1844.4267													
	2015.4000	27.0373	июл.84	1844.6142													
	2015.6000	26.8413	май.73	1844.8005													
	2015.8000	26.7574	мар.17	1844.9876													
	2016.0000	27.2813	мар.96	1845.1790													
	2016.2000	29.9270	6.0751	1845.3645													
	2016.4000	30.0000	июл.00	1845.5700													
	2016.6000	30.7732	июл.85	1845.7497													
	2016.8000	31.3729	авг.02	1845.9354													
	2017.0000	31.8797	10.1252	1846.1260													
	2017.2000	32.2986	дек.72	1846.3203													
	2017.4000	32.6062	15.3022	1846.5173													
	2017.6000	32.7660	17.9381	1846.7148													
	2017.8000	32.7414	20.0442	1846.9108													
	2018.0000	32.5660	21.5984	1847.1040													
	2018.2000	32.3871	22.9199	1847.2946													
	2018.4000	32.3709	24.3901	1847.4836													
	2018.6000	32.5724	26.1974	1847.6719													
	2018.8000	32.8907	28.2449	1847.8601													
	2019.0000	33.1492	30.1785	1848.0485													
	2019.2000	33.2603	31.4859	1848.2373													
	2019.4000	33.3393	31.6309	1848.4267													
	2019.6000	33.6083	30.2491	1848.6170													
	2019.8000	34.0913	27.4144	1848.8073													
	2020.0000	34.5386	23.7925	1848.9960													
	2020.2000	35.1255	20.6895	1849.1825													
	2020.4000	38.0000	21.5380	1849.3700													
	2020.6000	41.0000	20.3160	1849.5700													
	2020.8000	39.4001	19.1334	1849.7560													
	2021.0000	40.0399	17.0021	1849.9454													
	2021.2000	41.0620	14.3242	1850.1349													
	2021.4000	41.8348	ноя.11	1850.3239													
	2021.6000	42.0849	сен.33	1850.5126													
	2021.8000	41.7254	авг.63	1850.7013													
	2022.0000	40.9624	авг.43	1850.8899													
	2022.2000	40.2084	сен.09	1851.0787													
	2022.4000	39.8228	окт.75	1851.2676													
	2022.6000	39.8883	ноя.03	1851.4568													
	2022.8000	40.1790	11.1028	1851.6464													
	2023.0000	40.3242	окт.34	1851.8366													
	2023.2000	40.0694	сен.26	1852.0270													
	2023.4000	39.4867	авг.73	1852.2172													
	2023.6000	38.9574	июл.45	1852.4066													
	2023.8000	38.8009	июл.75	1852.5955													
	2024.0000	38.5096	июн.86	1852.7842													
	2024.2000	36.0000	июл.40	1852.9700													
	2024.4000	33.9338	июл.84	1853.1594													
	2024.6000	32.2812	июл.95	1853.3472													
	2024.8000	31.3271	сен.57	1853.5348													
	2025.0000	30.6533	11.0190	1853.7236													
	2025.2000	30.0500	12.1828	1853.9136													
	2025.4000	29.6019	дек.23	1854.1046													
	2025.6000	29.5321	дек.26	1854.2961													
	2025.8000	30.0330	ноя.14	1854.4880													
	2026.0000	31.1544	ноя.00	1854.6802													
	2026.2000	32.7288	ноя.81	1854.8725													
	2026.4000	34.3838	дек.78	1855.0639													
	2026.6000	35.7060	дек.91	1855.2540													
	2026.8000	36.4656	дек.75	1855.4427													
	2027.0000	36.7287	дек.73	1855.6307													
	2027.2000	36.7813	ноя.12	1855.8188													
	2027.4000	36.8763	окт.82	1856.0076													
	2027.6000	36.8525	сен.10	1856.1972													
	2027.8000	35.8840	авг.49	1856.3861													
	2028.0000	33.0000	7.0000	1856.5700													
	2028.2000	34.0000	июл.64	1856.7700													
	2028.4000	35.1799	июл.18	1856.9580													
	2028.6000	33.9460	авг.64	1857.1452													
	2028.8000	33.5206	авг.37	1857.3341													
	2029.0000	34.1997	сен.89	1857.5243													
	2029.2000	35.3312	сен.38	1857.7148													
	2029.4000	36.1743	сен.07	1857.9050													
	2029.6000	36.3349	сен.77	1858.0948													
	2029.8000	35.8100	8.1864	1858.2841													
	2030.0000	34.8469	7.1363	1858.4730													
	2030.2000	33.8061	июн.76	1858.6621													
	2030.4000	33.0788	июн.34	1858.8517													
	2030.6000	33.0071	июл.47	1859.0419													
	2030.8000	33.7627	июл.34	1859.2325													
	2031.0000	35.2278	июл.31	1859.4234													
	2031.2000	37.0014	июл.72	1859.6145													
	2031.4000	38.6157	июн.62	1859.8055													
	2031.6000	39.7812	май.19	1859.9954													
	2031.8000	40.1546	5.0350	1860.1844													
	2032.0000	38.6220	5.1785	1860.3756													
	2032.2000	37.8917	апр.80	1860.5579													
	2032.4000	37.7064	мар.01	1860.7414													
	2032.6000	37.2459	фев.01	1860.9286													
	2032.8000	36.5903	янв.25	1861.1183													
	2033.0000	35.9173	0.8881	1861.3093													
	2033.2000	35.2034	0.7042	1861.5007													
	2033.4000	34.3094	0.8374	1861.6922													
	2033.6000	33.1974	1.1770	1861.8833													
	2033.8000	31.9959	янв.53	1862.0742													
	2034.0000	30.8936	2.0333	1862.2652													
	2034.2000	30.0168	фев.50	1862.4567													
	2034.4000	29.3949	фев.39	1862.6489													
	2034.6000	28.9996	мар.72	1862.8415													
	2034.8000	28.7931	апр.90	1863.0342													
	2035.0000	28.7424	5.0152	1863.2266													
	2035.2000	28.7944	май.19	1863.4184													
	2035.4000	28.8591	6.0461	1863.6094													
	2035.6000	28.9018	июн.26	1863.7996													
	2035.8000	29.1036	июл.88	1863.9893													
	2036.0000	29.5340	11.1544	1864.1780													
	2036.2000	27.9961	17.1031	1864.3639													
	2036.4000	28.4274	22.4710	1864.5561													
	2036.6000	29.4892	22.7387	1864.7464													
	2036.8000	30.7943	20.2256	1864.9367													
	2037.0000	32.0659	16.6364	1865.1263													
	2037.2000	32.5695	13.0239	1865.3150													
	2037.4000	32.1124	10.0373	1865.5032													
	2037.6000	31.1429	8.0615	1865.6914													
	2037.8000	30.2520	июл.44	1865.8799													
	2038.0000	29.7528	июл.38	1866.0688													
	2038.2000	29.6069	авг.80	1866.2582													
	2038.4000	29.6180	окт.78	1866.4478													
	2038.6000	29.6973	дек.17	1866.6375													
	2038.8000	30.0089	15.0488	1866.8275													
	2039.0000	30.8864	17.2851	1867.0175													
	2039.2000	32.4923	19.0180	1867.2070													
	2039.4000	34.3769	19.6791	1867.3953													
	2039.6000	35.2669	18.6488	1867.5821													
	2039.8000	33.0000	15.6667	1867.7700													
	2040.0000	31.1601	14.1776	1867.9587													
	2040.2000	30.7664	15.5459	1868.1474													
	2040.4000	30.1812	16.9367	1868.3377													
	2040.6000	29.3590	16.9968	1868.5283													
	2040.8000	28.6132	15.7355	1868.7184													
	2041.0000	28.2937	14.0616	1868.9082													
	2041.2000	28.5875	дек.73	1869.0983													
	2041.4000	29.4440	дек.34	1869.2888													
	2041.6000	30.5985	дек.32	1869.4794													
	2041.8000	31.6822	дек.43	1869.6692													
	2042.0000	32.3954	дек.80	1869.8575													
	2042.2000	32.6559	11.0238	1870.0442													
	2042.4000	32.6202	авг.22	1870.2302													
	2042.6000	32.5927	6.1792	1870.4172													
	2042.8000	32.8608	мар.03	1870.6066													
